	0	1	2	3	4	5	6	7	8	9
Sentence2051	('model1-model2', 0.921322296466157)	('model1-model3', 0.9317622555765289)	('model1-model4', 0.9482856667431815)	('model1-model5', 0.9794362919104961)	('model2-model3', 0.955466229096115)	('model2-model4', 0.8962648472504202)	('model2-model5', 0.9469185211590894)	('model3-model4', 0.8881486130062154)	('model3-model5', 0.9541961858264344)	('model4-model5', 0.9372508574959924)
Sentence2052	('model1-model2', 0.97651918672074)	('model1-model3', 0.9898338358528566)	('model1-model4', 0.9818193741109438)	('model1-model5', 0.9729492878038264)	('model2-model3', 0.969413505065391)	('model2-model4', 0.9780422225098406)	('model2-model5', 0.9821585677801111)	('model3-model4', 0.9864331110661276)	('model3-model5', 0.9798646977559515)	('model4-model5', 0.9784563842502376)
Sentence2053	('model1-model2', 0.9879318165366482)	('model1-model3', 0.9891833028096345)	('model1-model4', 0.9916676258567932)	('model1-model5', 0.9670549646189773)	('model2-model3', 0.9835593707659919)	('model2-model4', 0.9981086018919809)	('model2-model5', 0.9656272802130823)	('model3-model4', 0.9830001440496415)	('model3-model5', 0.9422549304474647)	('model4-model5', 0.9701770582583146)
Sentence2054	('model1-model2', 0.9625760238323157)	('model1-model3', 0.9941021925262317)	('model1-model4', 0.9941021925262317)	('model1-model5', 0.9567577819388514)	('model2-model3', 0.966567788805958)	('model2-model4', 0.966567788805958)	('model2-model5', 0.9877430804888527)	('model3-model4', 1.0000000000000002)	('model3-model5', 0.9613336678145946)	('model4-model5', 0.9613336678145946)
Sentence2055	('model1-model2', 0.9814642082187905)	('model1-model3', 0.9788862700271532)	('model1-model4', 0.8653262272127015)	('model1-model5', 0.9580759691692633)	('model2-model3', 0.9685568090199252)	('model2-model4', 0.8975708086159174)	('model2-model5', 0.9495844399511935)	('model3-model4', 0.8360543353310905)	('model3-model5', 0.9629278673454007)	('model4-model5', 0.8033845550082505)
Sentence2056	('model1-model2', 0.9607994853185611)	('model1-model3', 0.9651699276779592)	('model1-model4', 0.9938650306748468)	('model1-model5', 0.9938650306748468)	('model2-model3', 0.9895312593797936)	('model2-model4', 0.966021221651814)	('model2-model5', 0.966021221651814)	('model3-model4', 0.9651699276779592)	('model3-model5', 0.9651699276779592)	('model4-model5', 1.0000000000000002)
Sentence2057	('model1-model2', 0.9570630234733531)	('model1-model3', 0.9713439497241371)	('model1-model4', 0.9741034482547174)	('model1-model5', 0.9828548016847499)	('model2-model3', 0.9541963503851199)	('model2-model4', 0.9643674634939491)	('model2-model5', 0.9625997585850777)	('model3-model4', 0.9696494330965184)	('model3-model5', 0.9705910704452452)	('model4-model5', 0.9804233610674327)
Sentence2058	('model1-model2', 0.9367972172048712)	('model1-model3', 0.9490269052714648)	('model1-model4', 0.9509087625105205)	('model1-model5', 0.9572056897857114)	('model2-model3', 0.9404781634759503)	('model2-model4', 0.9235312274036065)	('model2-model5', 0.9264457807926554)	('model3-model4', 0.9799337705437366)	('model3-model5', 0.9453413499687249)	('model4-model5', 0.966034757917184)
Sentence2059	('model1-model2', 0.9814102040461403)	('model1-model3', 0.9833989474231137)	('model1-model4', 0.9824761335059014)	('model1-model5', 0.9855363799727602)	('model2-model3', 0.9755931378653169)	('model2-model4', 0.984282787883916)	('model2-model5', 0.9904726013315723)	('model3-model4', 0.9659350763430343)	('model3-model5', 0.9843107053552416)	('model4-model5', 0.9907512104495595)
Sentence2060	('model1-model2', 0.9686204510038382)	('model1-model3', 0.962650940153899)	('model1-model4', 0.9693362513515096)	('model1-model5', 0.9300556246824515)	('model2-model3', 0.9335800098485854)	('model2-model4', 0.9496528264568826)	('model2-model5', 0.9409850889361515)	('model3-model4', 0.9689300956271741)	('model3-model5', 0.932328742420165)	('model4-model5', 0.9521235173303294)
Sentence2061	('model1-model2', 0.9520115923823933)	('model1-model3', 0.8055105555443876)	('model1-model4', 0.8169308645502249)	('model1-model5', 0.9547883927963647)	('model2-model3', 0.8152117272169227)	('model2-model4', 0.8315508325476069)	('model2-model5', 0.9497069396817367)	('model3-model4', 0.6895006742916875)	('model3-model5', 0.8226463066002156)	('model4-model5', 0.9094492426265922)
Sentence2062	('model1-model2', 0.987467252667943)	('model1-model3', 1.0)	('model1-model4', 0.9979158706119147)	('model1-model5', 0.9897849735978054)	('model2-model3', 0.987467252667943)	('model2-model4', 0.9850247682178391)	('model2-model5', 0.9757499229248816)	('model3-model4', 0.9979158706119147)	('model3-model5', 0.9897849735978054)	('model4-model5', 0.9927196646215039)
Sentence2063	('model1-model2', 0.9040788077186842)	('model1-model3', 0.829298407725834)	('model1-model4', 0.9198526090528102)	('model1-model5', 0.8811503967592822)	('model2-model3', 0.8520563361656317)	('model2-model4', 0.8945556914231061)	('model2-model5', 0.8624886920341297)	('model3-model4', 0.8074278018327172)	('model3-model5', 0.815451647837804)	('model4-model5', 0.9230837506447075)
Sentence2064	('model1-model2', 1.0)	('model1-model3', 0.9847543756437385)	('model1-model4', 0.9943149146575571)	('model1-model5', 0.9972854436935511)	('model2-model3', 0.9847543756437385)	('model2-model4', 0.9943149146575571)	('model2-model5', 0.9972854436935511)	('model3-model4', 0.992006075921055)	('model3-model5', 0.9920822777687766)	('model4-model5', 0.9973368794263199)
Sentence2065	('model1-model2', 0.9882031942598325)	('model1-model3', 0.9700056529098083)	('model1-model4', 0.9814059644269578)	('model1-model5', 0.8529959601527376)	('model2-model3', 0.9684975687683557)	('model2-model4', 0.997312767845665)	('model2-model5', 0.8960055570965955)	('model3-model4', 0.9694256082570493)	('model3-model5', 0.869348294477404)	('model4-model5', 0.8964784843676595)
Sentence2066	('model1-model2', 0.9827065105298542)	('model1-model3', 0.9802967464652894)	('model1-model4', 0.9980459940713172)	('model1-model5', 0.9880105139987384)	('model2-model3', 0.9969326636562278)	('model2-model4', 0.9894922595927026)	('model2-model5', 0.9968499139973622)	('model3-model4', 0.9882828872924507)	('model3-model5', 0.9943626589327004)	('model4-model5', 0.9919827243315503)
Sentence2067	('model1-model2', 0.98215325869565)	('model1-model3', 0.9836447471795895)	('model1-model4', 0.9859665112808429)	('model1-model5', 0.9686588982637594)	('model2-model3', 0.9880825867459074)	('model2-model4', 0.9912602503045087)	('model2-model5', 0.9846686298535621)	('model3-model4', 0.9836487828675077)	('model3-model5', 0.9680154152815195)	('model4-model5', 0.9819360148825178)
Sentence2068	('model1-model2', 0.984760118766205)	('model1-model3', 0.9862008846681278)	('model1-model4', 0.679189796231601)	('model1-model5', 0.9649376963280064)	('model2-model3', 0.9722253221191461)	('model2-model4', 0.6313493591514425)	('model2-model5', 0.9725273527164482)	('model3-model4', 0.6487373261143872)	('model3-model5', 0.9699735553383511)	('model4-model5', 0.5771942853457959)
Sentence2069	('model1-model2', 0.9781021897810219)	('model1-model3', 1.0)	('model1-model4', 0.9761659593902274)	('model1-model5', 0.9918486795408201)	('model2-model3', 0.9781021897810219)	('model2-model4', 0.9691431827039668)	('model2-model5', 0.9781680080988778)	('model3-model4', 0.9761659593902274)	('model3-model5', 0.9918486795408201)	('model4-model5', 0.9740215340114143)
Sentence2070	('model1-model2', 0.9954586886114221)	('model1-model3', 0.9925436768068282)	('model1-model4', 0.9904222504540291)	('model1-model5', 0.9882068526460316)	('model2-model3', 0.9958863362450009)	('model2-model4', 0.9936724773136445)	('model2-model5', 0.9904906067851286)	('model3-model4', 0.9955240465218822)	('model3-model5', 0.9958123290725349)	('model4-model5', 0.997152828894384)
Sentence2071	('model1-model2', 0.583633588958073)	('model1-model3', 0.6653746345145111)	('model1-model4', 0.8837993984614955)	('model1-model5', 0.9397360692501977)	('model2-model3', 0.85977848752981)	('model2-model4', 0.4939975844529791)	('model2-model5', 0.606269762737747)	('model3-model4', 0.5899551328902304)	('model3-model5', 0.6928542839757358)	('model4-model5', 0.8823529411764706)
Sentence2072	('model1-model2', 0.9938120233033697)	('model1-model3', 0.9846698837979412)	('model1-model4', 0.9989008397400595)	('model1-model5', 0.9950155943333153)	('model2-model3', 0.9920317455237933)	('model2-model4', 0.9942169793494396)	('model2-model5', 0.9919879620620089)	('model3-model4', 0.9840906876409976)	('model3-model5', 0.988624920213889)	('model4-model5', 0.9940691822424834)
Sentence2073	('model1-model2', 0.9712774016421707)	('model1-model3', 0.9713029842327714)	('model1-model4', 0.8942581600637)	('model1-model5', 0.9770524547038438)	('model2-model3', 0.9679457152395556)	('model2-model4', 0.8626100001673381)	('model2-model5', 0.9929800427974407)	('model3-model4', 0.9115696157137411)	('model3-model5', 0.9705643241775025)	('model4-model5', 0.8691043778818363)
Sentence2074	('model1-model2', 0.4108275526763352)	('model1-model3', 0.41080234878968397)	('model1-model4', 0.1777046633277277)	('model1-model5', 0.39467092036506446)	('model2-model3', 0.9917585245356344)	('model2-model4', 0.3831075289113377)	('model2-model5', 0.9929730716327627)	('model3-model4', 0.3467570921580752)	('model3-model5', 0.9963502151361366)	('model4-model5', 0.38866403261748017)
Sentence2075	('model1-model2', 0.9746318461970762)	('model1-model3', 0.8266675553181041)	('model1-model4', 0.8385894843320676)	('model1-model5', 0.8539864924534398)	('model2-model3', 0.8581163303210331)	('model2-model4', 0.8714285714285714)	('model2-model5', 0.8884494378568304)	('model3-model4', 0.8962548338908568)	('model3-model5', 0.924634790038475)	('model4-model5', 0.9486832980505138)
Sentence2076	('model1-model2', 0.9838709677419355)	('model1-model3', 0.9838709677419355)	('model1-model4', 0.9756420007311559)	('model1-model5', 0.9838709677419355)	('model2-model3', 1.0)	('model2-model4', 0.9919027007433419)	('model2-model5', 1.0)	('model3-model4', 0.9919027007433419)	('model3-model5', 1.0)	('model4-model5', 0.9919027007433419)
Sentence2077	('model1-model2', 0.9973874893508242)	('model1-model3', 0.9973874893508242)	('model1-model4', 0.9863464346884929)	('model1-model5', 0.9970693608702365)	('model2-model3', 1.0)	('model2-model4', 0.9786677851543165)	('model2-model5', 0.9993677890915182)	('model3-model4', 0.9786677851543165)	('model3-model5', 0.9993677890915182)	('model4-model5', 0.9800747091880877)
Sentence2078	('model1-model2', 0.9623327799683665)	('model1-model3', 0.9909038785487363)	('model1-model4', 0.9909973364665751)	('model1-model5', 0.9830784493060298)	('model2-model3', 0.9698950706829008)	('model2-model4', 0.9760160812797124)	('model2-model5', 0.9805668842801651)	('model3-model4', 0.9906877498387157)	('model3-model5', 0.9823799025377493)	('model4-model5', 0.9853488724455575)
Sentence2079	('model1-model2', 0.9508281942059963)	('model1-model3', 0.9786770218086113)	('model1-model4', 0.9544033660827272)	('model1-model5', 0.755438790580895)	('model2-model3', 0.9632870532388423)	('model2-model4', 0.951162638258437)	('model2-model5', 0.6778199235678842)	('model3-model4', 0.9511732391909475)	('model3-model5', 0.6947661699397878)	('model4-model5', 0.6828111334822923)
Sentence2080	('model1-model2', 0.9495469152507922)	('model1-model3', 0.9666572451020046)	('model1-model4', 0.9495469152507922)	('model1-model5', 0.9495469152507922)	('model2-model3', 0.982299486257503)	('model2-model4', 1.0)	('model2-model5', 1.0)	('model3-model4', 0.982299486257503)	('model3-model5', 0.982299486257503)	('model4-model5', 1.0)
Sentence2081	('model1-model2', 0.9871951086707125)	('model1-model3', 0.9785269328885745)	('model1-model4', 0.9808533776446839)	('model1-model5', 0.9798723440413554)	('model2-model3', 0.9819393512609181)	('model2-model4', 0.9875543785447937)	('model2-model5', 0.9872675520600658)	('model3-model4', 0.9827598557926273)	('model3-model5', 0.9849287628105275)	('model4-model5', 0.9872881438280754)
Sentence2082	('model1-model2', 0.9898405892419231)	('model1-model3', 0.9942749628707832)	('model1-model4', 0.9520155288839063)	('model1-model5', 0.9845668068959145)	('model2-model3', 0.986712006614675)	('model2-model4', 0.948085691614223)	('model2-model5', 0.9751828811011771)	('model3-model4', 0.9557425545464125)	('model3-model5', 0.9879016779245225)	('model4-model5', 0.9539712543376461)
Sentence2083	('model1-model2', 0.9896423441313247)	('model1-model3', 0.9863010639504627)	('model1-model4', 0.9928374158066777)	('model1-model5', 0.9874124838598566)	('model2-model3', 0.9867968259524617)	('model2-model4', 0.9933750650854666)	('model2-model5', 0.9865379870425867)	('model3-model4', 0.9877391249503664)	('model3-model5', 0.9820702781445928)	('model4-model5', 0.9780495712040032)
Sentence2084	('model1-model2', 0.7423218080230882)	('model1-model3', 0.5031152949374527)	('model1-model4', 0.8838834764831843)	('model1-model5', 0.49436976626614776)	('model2-model3', 0.4618802153517006)	('model2-model4', 0.7668115805072325)	('model2-model5', 0.5105828990979316)	('model3-model4', 0.3162277660168379)	('model3-model5', 0.9745958821739853)	('model4-model5', 0.36526729314262374)
Sentence2085	('model1-model2', 0.9769057102340135)	('model1-model3', 0.974168987073444)	('model1-model4', 0.9659319602440213)	('model1-model5', 0.9854786567661964)	('model2-model3', 0.9660326460680643)	('model2-model4', 0.9760286064192663)	('model2-model5', 0.9808965199777774)	('model3-model4', 0.9575475975828731)	('model3-model5', 0.9712162363618293)	('model4-model5', 0.9811790227823893)
Sentence2086	('model1-model2', 0.42591734707577433)	('model1-model3', 0.923159288014046)	('model1-model4', 0.6685919306305194)	('model1-model5', 0.9788907879506886)	('model2-model3', 0.4915054532569304)	('model2-model4', 0.49190226378628743)	('model2-model5', 0.4134822990498722)	('model3-model4', 0.7127330062459714)	('model3-model5', 0.8751535819910712)	('model4-model5', 0.6718907049143915)
Sentence2087	('model1-model2', 0.9552771180560048)	('model1-model3', 0.8625015352479581)	('model1-model4', 0.8501180801561576)	('model1-model5', 0.9829047232134224)	('model2-model3', 0.9289618575288022)	('model2-model4', 0.7347264857411617)	('model2-model5', 0.9095911172724925)	('model3-model4', 0.56016134970642)	('model3-model5', 0.8278327231656524)	('model4-model5', 0.8479449518438636)
Sentence2088	('model1-model2', 0.981075037445195)	('model1-model3', 0.9661222759944168)	('model1-model4', 0.981075037445195)	('model1-model5', 0.9840982416300722)	('model2-model3', 0.9942992853592436)	('model2-model4', 1.0)	('model2-model5', 0.993399267798783)	('model3-model4', 0.9942992853592436)	('model3-model5', 0.9800644447124248)	('model4-model5', 0.993399267798783)
Sentence2089	('model1-model2', 0.9993460524008312)	('model1-model3', 0.7117235205019815)	('model1-model4', 1.0)	('model1-model5', 0.9973707092564263)	('model2-model3', 0.7128857768619322)	('model2-model4', 0.9993460524008312)	('model2-model5', 0.9952121055374773)	('model3-model4', 0.7117235205019815)	('model3-model5', 0.7232865480114187)	('model4-model5', 0.9973707092564263)
Sentence2090	('model1-model2', 0.9738219895287958)	('model1-model3', 0.9687666159055841)	('model1-model4', 0.9409531979138734)	('model1-model5', 0.9321907533889582)	('model2-model3', 0.9560196867489317)	('model2-model4', 0.9259379873088648)	('model2-model5', 0.9461736146897926)	('model3-model4', 0.8976770696815791)	('model3-model5', 0.8926978375143942)	('model4-model5', 0.9668922283842872)
Sentence2091	('model1-model2', 0.9799578870122226)	('model1-model3', 0.9753231293137447)	('model1-model4', 0.9799078929868854)	('model1-model5', 0.9666245053602429)	('model2-model3', 0.9911480301782877)	('model2-model4', 0.9730272800943089)	('model2-model5', 0.9863939238321439)	('model3-model4', 0.9594027050603886)	('model3-model5', 0.9968322454602978)	('model4-model5', 0.955813918560292)
Sentence2092	('model1-model2', 0.9196621992778619)	('model1-model3', 0.9827238624504269)	('model1-model4', 0.7344124877258417)	('model1-model5', 0.9430137108651825)	('model2-model3', 0.9342334600760372)	('model2-model4', 0.7006215014704571)	('model2-model5', 0.8787465518593991)	('model3-model4', 0.8045379567659121)	('model3-model5', 0.9527861346806619)	('model4-model5', 0.8085428229838166)
